,TIME_CONTRAL_A,TIME_CONTRAL_B,STEPS,TERMINATION,GAME_LENGTH,GAME_TYPE
20212,15.0,0.0,18,1,3.0,3
20213,60.0,0.0,29,1,42.0,3
20214,60.0,0.0,30,0,57.0,3
20215,180.0,0.0,23,1,151.0,2
20216,15.0,0.0,33,0,11.0,3
20217,1500.0,0.0,20,1,633.0,1
20218,300.0,0.0,32,0,299.0,2
20219,300.0,0.0,49,1,234.0,2
20220,180.0,0.0,17,1,50.0,2
20221,300.0,0.0,25,1,110.0,2
20222,15.0,0.0,23,0,8.0,3
20223,15.0,0.0,24,0,14.0,3
20224,90.0,1.0,34,0,66.0,3
20225,600.0,0.0,25,1,347.0,1
20226,60.0,0.0,20,1,53.0,3
20227,300.0,0.0,57,0,299.0,2
20228,300.0,0.0,37,0,282.0,2
20229,2400.0,2.0,19,1,1156.0,1
20230,300.0,3.0,47,1,279.0,2
20231,300.0,0.0,21,1,136.0,2
20232,120.0,0.0,18,1,94.0,3
20233,180.0,0.0,25,1,144.0,2
20234,300.0,0.0,32,1,156.0,2
20235,180.0,2.0,28,1,173.0,2
20236,15.0,0.0,29,0,14.0,3
20237,900.0,1.0,35,1,479.0,1
20238,180.0,0.0,22,1,38.0,2
20239,300.0,12.0,31,1,83.0,1
20240,300.0,0.0,41,1,271.0,2
20241,300.0,0.0,45,0,300.0,2
20242,300.0,0.0,29,1,164.0,2
20243,600.0,5.0,19,1,95.0,1
20244,300.0,0.0,44,0,223.0,2
20245,15.0,0.0,23,0,6.0,3
20246,15.0,0.0,24,0,11.0,3
20247,60.0,0.0,13,1,14.0,3
20248,300.0,0.0,21,0,110.0,2
20249,60.0,0.0,26,0,59.0,3
20250,600.0,10.0,29,1,81.0,1
20251,300.0,3.0,16,1,11.0,2
20252,300.0,0.0,19,1,51.0,2
20253,900.0,0.0,37,1,716.0,1
20254,300.0,0.0,24,1,100.0,2
20255,180.0,0.0,43,1,147.0,2
20256,300.0,0.0,30,0,61.0,2
20257,300.0,4.0,35,1,270.0,2
20258,15.0,0.0,35,0,15.0,3
20259,15.0,0.0,21,1,13.0,3
20260,180.0,0.0,55,1,150.0,2
20261,60.0,0.0,21,1,27.0,3
20262,120.0,1.0,14,0,88.0,3
20263,600.0,0.0,24,0,157.0,1
20264,600.0,0.0,30,1,239.0,1
20265,600.0,0.0,38,1,430.0,1
20266,300.0,0.0,41,1,231.0,2
20267,600.0,0.0,37,1,199.0,1
20268,15.0,0.0,26,1,12.0,3
20269,60.0,0.0,9,1,8.0,3
20270,360.0,2.0,32,1,140.0,2
20271,180.0,0.0,27,1,106.0,2
20272,600.0,0.0,27,1,542.0,1
20273,300.0,0.0,24,0,112.0,2
20274,300.0,0.0,17,1,113.0,2
20275,300.0,0.0,17,1,80.0,2
20276,300.0,0.0,48,0,288.0,2
20277,900.0,0.0,19,0,257.0,1
20278,600.0,0.0,17,1,169.0,1
20279,600.0,0.0,27,1,494.0,1
20280,600.0,0.0,34,1,397.0,1
20281,15.0,0.0,20,0,7.0,3
20282,15.0,0.0,32,0,15.0,3
20283,15.0,0.0,29,0,14.0,3
20284,600.0,5.0,22,1,224.0,1
20285,60.0,0.0,37,1,51.0,3
20286,600.0,0.0,20,1,253.0,1
20287,180.0,2.0,20,1,173.0,2
20288,300.0,1.0,17,1,227.0,2
20289,600.0,2.0,22,0,162.0,1
20290,120.0,1.0,16,1,52.0,3
20291,600.0,0.0,16,1,196.0,1
20292,60.0,1.0,30,1,26.0,3
20293,120.0,0.0,18,0,43.0,3
20294,120.0,0.0,45,1,80.0,3
20295,600.0,0.0,26,0,459.0,1
20296,0.0,3.0,33,1,10.0,3
20297,60.0,0.0,27,1,41.0,3
20298,600.0,0.0,39,1,168.0,1
20299,300.0,5.0,30,1,67.0,1
20300,300.0,0.0,44,0,300.0,2
20301,15.0,0.0,18,1,3.0,3
20302,300.0,0.0,25,0,183.0,2
20303,1200.0,10.0,21,1,92.0,1
20304,480.0,0.0,30,1,359.0,1
20305,840.0,0.0,33,1,517.0,1
20306,180.0,5.0,26,1,162.0,2
20307,600.0,0.0,33,1,562.0,1
20308,300.0,0.0,36,1,223.0,2
20309,60.0,0.0,28,1,48.0,3
20310,120.0,1.0,31,0,118.0,3
20311,120.0,1.0,23,0,41.0,3
20312,240.0,2.0,18,1,85.0,2
20313,300.0,0.0,37,0,294.0,2
20314,900.0,0.0,9,1,79.0,1
20315,180.0,0.0,27,1,149.0,2
20316,15.0,0.0,27,0,15.0,3
20317,15.0,0.0,29,0,7.0,3
20318,900.0,0.0,30,1,438.0,1
20319,600.0,0.0,21,1,322.0,1
20320,600.0,5.0,20,1,127.0,1
20321,300.0,0.0,24,1,56.0,2
20322,300.0,3.0,21,1,24.0,2
20323,60.0,0.0,29,1,50.0,3
20324,600.0,0.0,27,1,245.0,1
20325,600.0,0.0,16,1,131.0,1
20326,600.0,10.0,29,1,117.0,1
20327,15.0,0.0,28,0,8.0,3
20328,45.0,3.0,45,0,31.0,3
20329,180.0,0.0,17,1,45.0,2
20330,300.0,0.0,40,1,127.0,2
20331,15.0,0.0,23,0,14.0,3
20332,600.0,0.0,37,1,526.0,1
20333,480.0,0.0,38,1,392.0,1
20334,60.0,0.0,34,0,53.0,3
20335,60.0,0.0,32,1,55.0,3
20336,300.0,3.0,21,0,63.0,2
20337,15.0,0.0,34,0,8.0,3
20338,60.0,0.0,31,1,35.0,3
20339,60.0,0.0,31,1,31.0,3
20340,120.0,2.0,14,1,55.0,2
20341,60.0,0.0,37,0,57.0,3
20342,60.0,0.0,26,0,60.0,3
20343,60.0,0.0,25,0,40.0,3
20344,300.0,8.0,12,1,32.0,1
20345,600.0,0.0,18,1,342.0,1
20346,300.0,0.0,11,1,57.0,2
20347,180.0,0.0,18,1,90.0,2
20348,120.0,0.0,33,1,65.0,3
20349,300.0,5.0,13,1,104.0,1
20350,600.0,0.0,23,1,161.0,1
20351,300.0,5.0,24,1,292.0,1
20352,300.0,0.0,22,0,174.0,2
20353,300.0,3.0,29,0,295.0,2
20354,180.0,0.0,29,1,130.0,2
20355,1140.0,3.0,25,1,1134.0,1
20356,15.0,0.0,38,0,14.0,3
20357,300.0,0.0,31,1,174.0,2
20358,60.0,0.0,21,0,59.0,3
20359,180.0,0.0,26,1,161.0,2
20360,300.0,0.0,31,1,217.0,2
20361,300.0,0.0,39,1,245.0,2
20362,60.0,0.0,35,0,59.0,3
20363,60.0,0.0,31,1,35.0,3
20364,60.0,0.0,37,0,44.0,3
20365,15.0,0.0,27,0,9.0,3
20366,120.0,0.0,23,1,83.0,3
20367,180.0,2.0,33,0,161.0,2
20368,240.0,0.0,33,1,156.0,2
20369,600.0,10.0,43,1,511.0,1
20370,300.0,0.0,16,1,77.0,2
20371,180.0,0.0,30,1,131.0,2
20372,600.0,0.0,41,1,244.0,1
20373,300.0,0.0,29,1,193.0,2
20374,900.0,0.0,30,0,370.0,1
20375,900.0,5.0,12,1,38.0,1
20376,600.0,2.0,52,1,235.0,1
20377,15.0,0.0,24,0,14.0,3
20378,60.0,0.0,25,1,27.0,3
20379,60.0,0.0,31,1,59.0,3
20380,900.0,15.0,21,1,43.0,1
20381,180.0,2.0,19,1,35.0,2
20382,600.0,0.0,41,0,388.0,1
20383,60.0,0.0,42,0,60.0,3
20384,15.0,0.0,15,1,8.0,3
20385,300.0,0.0,40,1,296.0,2
20386,180.0,0.0,25,1,90.0,2
20387,300.0,0.0,32,0,292.0,2
20388,300.0,0.0,63,1,212.0,2
20389,15.0,0.0,22,0,13.0,3
20390,240.0,4.0,47,0,232.0,2
20391,300.0,0.0,25,0,72.0,2
20392,15.0,0.0,25,0,13.0,3
20393,60.0,0.0,30,1,46.0,3
20394,180.0,0.0,23,1,50.0,2
20395,300.0,0.0,53,1,278.0,2
20396,60.0,0.0,21,1,22.0,3
20397,180.0,0.0,26,1,110.0,2
20398,300.0,0.0,21,1,127.0,2
20399,60.0,0.0,22,1,29.0,3
20400,300.0,0.0,54,0,254.0,2
20401,600.0,0.0,39,0,135.0,1
20402,300.0,0.0,36,0,135.0,2
20403,60.0,0.0,24,0,60.0,3
20404,60.0,0.0,33,1,58.0,3
20405,300.0,0.0,17,1,164.0,2
20406,900.0,10.0,35,1,167.0,1
20407,900.0,15.0,50,1,246.0,1
20408,60.0,0.0,31,0,52.0,3
20409,180.0,0.0,21,1,148.0,2
20410,336.81176168464305,1.6013525081321691,14,1,0.0,1
20411,120.0,0.0,23,0,84.0,3
20412,15.0,0.0,25,0,10.0,3
20413,480.0,0.0,27,1,171.0,1
20414,15.0,0.0,26,0,15.0,3
20415,60.0,0.0,32,0,59.0,3
20416,60.0,0.0,32,0,50.0,3
20417,60.0,0.0,22,1,56.0,3
20418,300.0,3.0,30,0,256.0,2
20419,180.0,2.0,29,1,171.0,2
20420,15.0,0.0,33,1,14.0,3
20421,180.0,5.0,45,1,166.0,2
20422,600.0,0.0,26,1,214.0,1
20423,600.0,0.0,36,1,301.0,1
20424,60.0,0.0,24,1,45.0,3
20425,15.0,0.0,23,0,14.0,3
20426,1200.0,0.0,40,1,1162.0,1
20427,600.0,0.0,32,1,282.0,1
20428,180.0,0.0,31,0,176.0,2
20429,480.0,8.0,49,1,315.0,1
20430,300.0,0.0,39,1,130.0,2
20431,60.0,0.0,23,1,20.0,3
20432,300.0,0.0,19,1,127.0,2
20433,300.0,5.0,24,1,167.0,1
20434,300.0,0.0,21,1,199.0,2
20435,60.0,0.0,32,0,60.0,3
20436,15.0,0.0,35,0,14.0,3
20437,540.0,9.0,17,1,364.0,1
20438,300.0,0.0,23,0,150.0,2
20439,600.0,10.0,15,1,270.0,1
20440,180.0,0.0,18,0,48.0,2
20441,15.0,0.0,29,0,14.0,3
20442,15.0,0.0,18,0,12.0,3
20443,180.0,2.0,23,1,44.0,2
20444,360.0,0.0,25,1,258.0,2
20445,600.0,0.0,26,1,217.0,1
20446,300.0,0.0,20,0,44.0,2
20447,60.0,0.0,29,1,45.0,3
20448,600.0,0.0,35,1,382.0,1
20449,600.0,0.0,38,1,371.0,1
20450,360.0,0.0,21,0,188.0,2
20451,60.0,0.0,24,1,42.0,3
20452,15.0,0.0,31,0,13.0,3
20453,600.0,5.0,34,1,530.0,1
20454,60.0,0.0,24,1,30.0,3
20455,300.0,0.0,24,1,134.0,2
20456,300.0,0.0,34,1,241.0,2
20457,300.0,3.0,32,1,261.0,2
20458,300.0,0.0,33,1,191.0,2
20459,900.0,5.0,51,1,644.0,1
20460,600.0,0.0,25,1,155.0,1
20461,420.0,10.0,32,1,259.0,1
20462,240.0,0.0,44,1,200.0,2
20463,60.0,0.0,22,1,27.0,3
20464,60.0,0.0,25,1,43.0,3
20465,180.0,0.0,29,1,74.0,2
20466,300.0,0.0,38,1,205.0,2
20467,180.0,0.0,24,1,44.0,2
20468,600.0,0.0,24,1,270.0,1
20469,15.0,0.0,19,0,14.0,3
20470,15.0,0.0,30,0,15.0,3
20471,300.0,0.0,17,1,204.0,2
20472,600.0,0.0,14,1,145.0,1
20473,600.0,0.0,32,0,598.0,1
20474,300.0,0.0,59,0,273.0,2
20475,120.0,1.0,24,1,69.0,3
20476,60.0,0.0,30,0,57.0,3
20477,60.0,0.0,26,1,51.0,3
20478,300.0,3.0,10,1,78.0,2
20479,300.0,0.0,21,1,148.0,2
20480,300.0,5.0,16,1,159.0,1
20481,600.0,0.0,20,1,84.0,1
20482,600.0,4.0,69,1,453.0,1
20483,60.0,0.0,35,0,29.0,3
20484,600.0,0.0,23,1,133.0,1
20485,15.0,0.0,18,0,8.0,3
20486,120.0,0.0,43,0,91.0,3
20487,15.0,0.0,24,0,5.0,3
20488,15.0,0.0,19,0,9.0,3
20489,240.0,5.0,21,1,39.0,2
20490,15.0,0.0,24,0,8.0,3
20491,240.0,4.0,26,0,234.0,2
20492,15.0,0.0,26,0,15.0,3
20493,15.0,0.0,19,0,14.0,3
20494,30.0,0.0,26,0,22.0,3
20495,1200.0,0.0,30,1,919.0,1
20496,180.0,2.0,49,1,142.0,2
20497,15.0,0.0,35,0,14.0,3
20498,120.0,0.0,25,1,53.0,3
20499,60.0,0.0,32,0,50.0,3
20500,180.0,0.0,36,1,142.0,2
20501,60.0,0.0,42,0,59.0,3
20502,180.0,1.0,39,0,176.0,2
20503,600.0,0.0,39,1,436.0,1
20504,900.0,0.0,30,1,746.0,1
20505,1200.0,5.0,52,1,843.0,1
20506,180.0,0.0,31,0,179.0,2
20507,120.0,0.0,22,1,8.0,3
20508,360.0,2.0,41,0,356.0,2
20509,900.0,5.0,23,1,246.0,1
20510,600.0,0.0,37,1,329.0,1
20511,180.0,0.0,20,1,41.0,2
20512,900.0,10.0,32,1,794.0,1
20513,300.0,0.0,45,0,242.0,2
20514,600.0,5.0,76,1,516.0,1
20515,600.0,0.0,40,1,551.0,1
20516,180.0,2.0,22,0,80.0,2
20517,15.0,0.0,24,0,7.0,3
20518,15.0,0.0,21,1,8.0,3
20519,15.0,0.0,33,0,15.0,3
20520,900.0,15.0,37,1,15.0,1
20521,120.0,0.0,32,1,94.0,3
20522,180.0,0.0,17,1,137.0,2
20523,420.0,0.0,14,1,128.0,2
20524,420.0,0.0,32,1,107.0,2
20525,15.0,0.0,22,0,5.0,3
20526,300.0,0.0,20,1,150.0,2
20527,300.0,0.0,49,1,123.0,2
20528,60.0,0.0,32,1,33.0,3
20529,15.0,0.0,24,0,15.0,3
20530,180.0,0.0,19,1,74.0,2
20531,600.0,0.0,41,1,358.0,1
20532,600.0,0.0,31,1,83.0,1
20533,600.0,0.0,48,0,467.0,1
20534,180.0,2.0,34,1,85.0,2
20535,60.0,0.0,32,1,29.0,3
20536,900.0,15.0,37,1,718.0,1
20537,600.0,0.0,24,1,270.0,1
20538,600.0,0.0,23,0,437.0,1
20539,300.0,0.0,18,1,59.0,2
20540,60.0,0.0,27,1,45.0,3
20541,180.0,0.0,55,0,173.0,2
20542,600.0,0.0,42,1,467.0,1
20543,60.0,0.0,31,0,58.0,3
20544,60.0,0.0,33,0,56.0,3
20545,180.0,0.0,27,0,126.0,2
20546,780.0,13.0,35,1,304.0,1
20547,300.0,3.0,26,1,233.0,2
20548,1800.0,0.0,31,1,1315.0,1
20549,600.0,0.0,28,1,430.0,1
20550,300.0,0.0,25,1,124.0,2
20551,600.0,0.0,33,1,314.0,1
20552,600.0,0.0,31,1,434.0,1
20553,180.0,0.0,36,1,72.0,2
20554,900.0,15.0,23,1,13.0,1
20555,180.0,0.0,20,1,82.0,2
20556,600.0,2.0,27,1,350.0,1
20557,60.0,0.0,18,1,35.0,3
20558,15.0,0.0,24,0,9.0,3
20559,15.0,0.0,38,0,13.0,3
20560,300.0,8.0,34,1,220.0,1
20561,600.0,0.0,40,1,502.0,1
20562,300.0,0.0,18,0,83.0,2
20563,300.0,0.0,40,0,299.0,2
20564,300.0,0.0,17,1,99.0,2
20565,600.0,10.0,31,1,158.0,1
20566,60.0,0.0,38,0,59.0,3
20567,1200.0,10.0,31,1,51.0,1
20568,300.0,8.0,25,1,229.0,1
20569,60.0,0.0,27,0,28.0,3
20570,15.0,0.0,33,0,12.0,3
20571,300.0,0.0,25,1,265.0,2
20572,300.0,3.0,18,1,36.0,2
20573,60.0,0.0,26,1,20.0,3
20574,300.0,3.0,26,1,190.0,2
20575,900.0,0.0,53,0,899.0,1
20576,600.0,0.0,32,1,293.0,1
20577,600.0,0.0,28,1,495.0,1
20578,60.0,0.0,19,1,26.0,3
20579,300.0,0.0,31,1,129.0,2
20580,300.0,0.0,20,0,89.0,2
20581,900.0,0.0,18,1,333.0,1
20582,15.0,0.0,23,0,15.0,3
20583,600.0,0.0,25,1,351.0,1
20584,600.0,0.0,56,0,594.0,1
20585,180.0,0.0,28,1,95.0,2
20586,360.0,0.0,29,0,297.0,2
20587,240.0,0.0,33,0,238.0,2
20588,300.0,0.0,29,1,183.0,2
20589,240.0,0.0,28,1,197.0,2
20590,600.0,0.0,43,1,273.0,1
20591,15.0,0.0,17,1,7.0,3
20592,300.0,0.0,22,1,271.0,2
20593,60.0,0.0,24,1,38.0,3
20594,30.0,0.0,21,1,21.0,3
20595,15.0,0.0,19,0,15.0,3
20596,600.0,0.0,29,1,402.0,1
20597,15.0,0.0,22,0,15.0,3
20598,600.0,0.0,33,1,508.0,1
20599,300.0,0.0,25,1,185.0,2
20600,300.0,0.0,29,1,159.0,2
20601,15.0,0.0,23,0,15.0,3
20602,900.0,15.0,35,1,290.0,1
20603,600.0,0.0,26,1,302.0,1
20604,15.0,0.0,22,0,8.0,3
20605,900.0,15.0,28,1,163.0,1
20606,600.0,0.0,39,0,591.0,1
20607,180.0,2.0,32,0,171.0,2
20608,180.0,2.0,29,1,148.0,2
20609,180.0,0.0,33,1,97.0,2
20610,900.0,0.0,23,1,541.0,1
20611,15.0,0.0,24,0,6.0,3
20612,15.0,0.0,25,0,7.0,3
20613,1200.0,0.0,28,1,191.0,1
20614,30.0,0.0,19,1,22.0,3
20615,300.0,0.0,22,1,163.0,2
20616,15.0,0.0,19,0,6.0,3
20617,300.0,3.0,22,1,15.0,2
20618,600.0,0.0,19,1,316.0,1
20619,300.0,0.0,38,1,222.0,2
20620,900.0,10.0,16,1,80.0,1
20621,15.0,0.0,21,0,14.0,3
20622,600.0,1.0,16,1,166.0,1
20623,60.0,0.0,32,0,56.0,3
20624,180.0,2.0,41,1,131.0,2
20625,120.0,1.0,12,1,27.0,3
20626,15.0,0.0,16,0,14.0,3
20627,600.0,15.0,19,1,11.0,1
20628,300.0,3.0,31,1,292.0,2
20629,300.0,0.0,33,1,238.0,2
20630,30.0,0.0,20,1,14.0,3
20631,300.0,0.0,11,1,35.0,2
20632,180.0,0.0,18,1,79.0,2
20633,15.0,0.0,19,0,8.0,3
20634,15.0,0.0,20,1,12.0,3
20635,15.0,0.0,23,0,10.0,3
20636,60.0,0.0,19,0,53.0,3
20637,360.0,0.0,22,0,108.0,2
20638,30.0,0.0,30,1,29.0,3
20639,15.0,0.0,26,0,14.0,3
20640,600.0,0.0,21,1,149.0,1
20641,60.0,0.0,28,0,60.0,3
20642,300.0,8.0,38,1,161.0,1
20643,300.0,0.0,49,0,269.0,2
20644,15.0,0.0,24,0,15.0,3
20645,180.0,2.0,51,1,157.0,2
20646,420.0,5.0,23,1,231.0,1
20647,300.0,0.0,28,1,273.0,2
20648,420.0,0.0,26,1,241.0,2
20649,900.0,10.0,37,1,92.0,1
20650,600.0,0.0,43,1,511.0,1
20651,300.0,4.0,24,1,107.0,2
20652,15.0,0.0,25,0,10.0,3
20653,15.0,0.0,33,0,15.0,3
20654,900.0,0.0,21,1,407.0,1
20655,60.0,0.0,32,1,37.0,3
20656,60.0,0.0,39,0,60.0,3
20657,600.0,5.0,50,1,546.0,1
20658,300.0,0.0,17,1,119.0,2
20659,600.0,0.0,25,1,196.0,1
20660,15.0,0.0,22,0,6.0,3
20661,600.0,0.0,18,1,296.0,1
20662,180.0,0.0,40,0,176.0,2
20663,300.0,3.0,36,0,294.0,2
20664,15.0,0.0,25,0,14.0,3
20665,600.0,2.0,32,1,569.0,1
20666,600.0,0.0,21,1,106.0,1
20667,300.0,0.0,30,0,95.0,2
20668,900.0,5.0,28,1,45.0,1
20669,300.0,0.0,37,1,115.0,2
20670,180.0,8.0,34,1,18.0,1
20671,300.0,3.0,26,1,251.0,2
20672,360.0,2.0,25,1,174.0,2
20673,240.0,4.0,34,0,233.0,2
20674,480.0,0.0,27,0,479.0,1
20675,15.0,0.0,20,0,13.0,3
20676,15.0,0.0,25,0,14.0,3
20677,15.0,0.0,17,0,14.0,3
20678,300.0,0.0,41,0,295.0,2
20679,60.0,0.0,21,1,36.0,3
20680,60.0,0.0,21,1,42.0,3
20681,180.0,0.0,26,0,179.0,2
20682,60.0,0.0,29,0,37.0,3
20683,15.0,0.0,42,0,15.0,3
20684,600.0,0.0,43,1,132.0,1
20685,600.0,0.0,31,1,157.0,1
20686,300.0,0.0,50,0,298.0,2
20687,60.0,0.0,21,1,35.0,3
20688,15.0,0.0,24,0,15.0,3
20689,1200.0,0.0,43,0,1179.0,1
20690,1200.0,0.0,13,1,108.0,1
20691,60.0,0.0,24,1,27.0,3
20692,300.0,8.0,19,1,75.0,1
20693,660.0,3.0,32,1,235.0,1
20694,600.0,2.0,36,1,494.0,1
20695,300.0,0.0,25,0,277.0,2
20696,240.0,0.0,21,1,76.0,2
20697,300.0,4.0,28,1,255.0,2
20698,900.0,5.0,17,0,122.0,1
20699,300.0,10.0,44,1,17.0,1
20700,15.0,0.0,23,0,14.0,3
20701,15.0,0.0,25,0,8.0,3
20702,900.0,15.0,23,1,166.0,1
20703,180.0,1.0,43,0,116.0,2
20704,15.0,0.0,19,0,11.0,3
20705,60.0,0.0,21,1,22.0,3
20706,480.0,0.0,23,0,336.0,1
20707,300.0,3.0,28,1,266.0,2
20708,300.0,3.0,30,0,100.0,2
20709,180.0,1.0,25,0,178.0,2
20710,180.0,2.0,55,1,165.0,2
20711,120.0,1.0,32,0,118.0,3
20712,600.0,0.0,22,1,313.0,1
20713,60.0,0.0,29,0,60.0,3
20714,60.0,0.0,15,1,40.0,3
20715,300.0,0.0,29,1,256.0,2
20716,60.0,0.0,38,0,60.0,3
20717,300.0,1.0,23,1,222.0,2
20718,15.0,0.0,19,0,7.0,3
20719,15.0,0.0,31,0,15.0,3
20720,900.0,15.0,52,1,105.0,1
20721,120.0,2.0,21,0,117.0,2
20722,15.0,0.0,21,0,7.0,3
20723,480.0,0.0,23,1,301.0,1
20724,180.0,8.0,26,1,58.0,1
20725,300.0,8.0,22,1,183.0,1
20726,180.0,3.0,12,0,30.0,2
20727,300.0,0.0,19,1,128.0,2
20728,60.0,0.0,32,0,58.0,3
20729,0.0,5.0,20,1,26.0,2
20730,600.0,0.0,24,1,355.0,1
20731,60.0,0.0,39,0,45.0,3
20732,120.0,1.0,29,1,113.0,3
20733,15.0,0.0,18,0,13.0,3
20734,600.0,0.0,23,1,372.0,1
20735,600.0,0.0,22,0,546.0,1
20736,180.0,0.0,26,1,89.0,2
20737,120.0,8.0,24,1,43.0,2
20738,60.0,0.0,22,1,50.0,3
20739,420.0,8.0,12,1,24.0,1
20740,60.0,0.0,20,1,22.0,3
20741,300.0,0.0,48,1,222.0,2
20742,60.0,0.0,25,1,42.0,3
20743,120.0,1.0,19,0,117.0,3
20744,15.0,0.0,27,0,7.0,3
20745,60.0,0.0,24,1,23.0,3
20746,300.0,0.0,25,1,177.0,2
20747,180.0,2.0,20,1,30.0,2
20748,60.0,0.0,22,1,55.0,3
20749,60.0,0.0,20,1,32.0,3
20750,60.0,0.0,27,0,56.0,3
20751,15.0,0.0,20,0,15.0,3
20752,180.0,0.0,29,0,176.0,2
20753,420.0,0.0,16,0,51.0,2
20754,60.0,0.0,23,0,40.0,3
20755,180.0,2.0,23,1,107.0,2
20756,180.0,0.0,21,1,79.0,2
20757,300.0,3.0,29,1,235.0,2
20758,30.0,0.0,40,0,29.0,3
20759,60.0,0.0,35,0,54.0,3
20760,15.0,0.0,23,0,15.0,3
20761,600.0,0.0,38,1,415.0,1
20762,15.0,0.0,26,0,14.0,3
20763,1200.0,0.0,18,1,351.0,1
20764,300.0,0.0,26,1,93.0,2
20765,600.0,0.0,33,1,316.0,1
20766,300.0,3.0,60,0,295.0,2
20767,15.0,0.0,18,0,15.0,3
20768,15.0,0.0,25,0,9.0,3
20769,600.0,0.0,27,1,300.0,1
20770,600.0,0.0,30,1,68.0,1
20771,600.0,0.0,18,1,267.0,1
20772,600.0,0.0,22,1,505.0,1
20773,600.0,0.0,28,1,138.0,1
20774,30.0,0.0,35,0,22.0,3
20775,180.0,0.0,24,1,104.0,2
20776,600.0,2.0,57,1,590.0,1
20777,60.0,0.0,40,0,54.0,3
20778,15.0,0.0,34,0,7.0,3
20779,600.0,0.0,30,1,395.0,1
20780,240.0,4.0,16,1,62.0,2
20781,60.0,0.0,34,1,44.0,3
20782,600.0,0.0,22,1,214.0,1
20783,180.0,2.0,58,1,156.0,2
20784,300.0,0.0,33,0,126.0,2
20785,300.0,4.0,52,1,276.0,2
20786,300.0,0.0,41,1,70.0,2
20787,300.0,0.0,21,1,245.0,2
20788,60.0,0.0,32,0,49.0,3
20789,60.0,0.0,21,0,53.0,3
20790,60.0,0.0,17,1,37.0,3
20791,336.81176168464305,1.6013525081321691,22,1,0.0,1
20792,60.0,0.0,29,1,47.0,3
20793,600.0,0.0,32,1,394.0,1
20794,60.0,0.0,18,0,59.0,3
20795,336.81176168464305,1.6013525081321691,13,1,0.0,2
20796,300.0,2.0,23,0,83.0,2
20797,300.0,0.0,23,1,119.0,2
20798,180.0,2.0,37,1,88.0,2
20799,600.0,1.0,37,1,294.0,1
20800,300.0,0.0,36,0,299.0,2
20801,180.0,2.0,30,1,87.0,2
20802,15.0,0.0,18,0,6.0,3
20803,15.0,0.0,27,0,11.0,3
20804,1800.0,0.0,50,1,1338.0,1
20805,120.0,1.0,40,0,117.0,3
20806,600.0,0.0,18,1,124.0,1
20807,300.0,0.0,30,1,230.0,2
20808,600.0,0.0,23,1,557.0,1
20809,900.0,0.0,25,1,193.0,1
20810,300.0,0.0,16,1,127.0,2
20811,600.0,0.0,22,1,105.0,1
20812,600.0,0.0,22,1,217.0,1
20813,300.0,1.0,19,1,167.0,2
20814,300.0,0.0,28,0,299.0,2
20815,15.0,0.0,22,0,14.0,3
20816,60.0,0.0,19,0,58.0,3
20817,1200.0,5.0,17,1,0.0,1
20818,336.81176168464305,1.6013525081321691,19,1,0.0,2
20819,900.0,15.0,12,0,19.0,1
20820,900.0,15.0,32,1,130.0,1
20821,300.0,3.0,19,1,161.0,2
20822,60.0,0.0,26,1,34.0,3
20823,600.0,0.0,28,1,158.0,1
20824,60.0,0.0,30,1,39.0,3
20825,1800.0,0.0,41,1,666.0,1
20826,300.0,5.0,18,0,274.0,1
20827,180.0,0.0,20,0,30.0,2
20828,1200.0,5.0,23,1,150.0,1
20829,600.0,0.0,22,1,205.0,1
20830,1200.0,10.0,21,1,825.0,1
20831,15.0,0.0,21,0,6.0,3
20832,60.0,0.0,28,0,28.0,3
20833,300.0,0.0,31,1,193.0,2
20834,15.0,0.0,19,0,8.0,3
20835,60.0,0.0,38,1,53.0,3
20836,240.0,0.0,51,1,237.0,2
20837,180.0,0.0,38,0,167.0,2
20838,300.0,0.0,38,1,244.0,2
20839,300.0,3.0,29,1,275.0,2
20840,180.0,0.0,41,0,157.0,2
20841,900.0,0.0,34,1,674.0,1
20842,180.0,2.0,28,1,86.0,2
20843,180.0,0.0,42,0,180.0,2
20844,15.0,0.0,24,0,15.0,3
20845,420.0,3.0,24,1,209.0,1
20846,900.0,15.0,36,1,97.0,1
20847,600.0,0.0,31,1,194.0,1
20848,120.0,1.0,52,1,107.0,3
20849,300.0,3.0,16,1,187.0,2
20850,60.0,0.0,26,1,50.0,3
20851,180.0,0.0,29,0,119.0,2
20852,60.0,0.0,25,0,48.0,3
20853,60.0,0.0,27,1,38.0,3
20854,60.0,0.0,28,1,56.0,3
20855,300.0,0.0,29,0,183.0,2
20856,600.0,0.0,28,0,575.0,1
20857,60.0,0.0,44,1,32.0,3
20858,300.0,0.0,38,0,219.0,2
20859,180.0,0.0,27,1,136.0,2
20860,180.0,0.0,15,1,43.0,2
20861,60.0,0.0,30,1,37.0,3
20862,180.0,0.0,14,1,21.0,2
20863,600.0,0.0,21,1,171.0,1
20864,300.0,0.0,23,0,124.0,2
20865,30.0,0.0,12,0,28.0,3
20866,1200.0,10.0,57,1,529.0,1
20867,180.0,2.0,24,1,40.0,2
20868,60.0,1.0,82,1,46.0,3
20869,300.0,8.0,17,1,14.0,1
20870,180.0,0.0,28,1,92.0,2
20871,60.0,0.0,29,0,52.0,3
20872,600.0,0.0,24,1,193.0,1
